ID,Product,Status,StatusReason,Purchased,Deactivated,City,State,PostalCode,County,Country,Denomination,DenominationalGroup,TWA,OrganizationClass,StaffUsers,CongregantUsers,UsingOpenInvitationModel,UsingMissionInsite,UsingAccounting,UsingOnlineGiving,UsingBackGroundChecks,UsingPathways,UsingCheckin,UsingMobileCheckin,UsingMinistrySmart,UsingRefreshWebsites,TWA_grouped,CongregantUsers_grouped,LikesACS,State_cleaned,MissingValues,Timeline,state_county,Party,Covid
AMQJXA008TEN,Realm Connect,Active,,2018-07-11,,Archer Lodge,NC,27527-6922,Johnston,US,Baptist - CBF,Baptist,550,Church,10,83,True,False,False,True,False,False,True,True,False,False,< 1479,< 256,True,NC,0,> 1200 days,NC JOHNSTON,REPUBLICAN,False
AMQJXA008TFH,Realm Connect,Not Using,Couldn't afford/Rates too high,2017-11-29,2018-08-21,Virginia Beach,VA,23464-2122,Virginia Beach City,US,Baptist - SBC,Baptist,1500,Church,,,False,False,False,False,False,False,False,False,False,False,1479 - 7878,N,False,VA,2,> 1200 days,VA VIRGINIA BEACH CITY,DEMOCRAT,False
AMQJXA008TFZ,Realm Connect,Active,,2019-03-13,,Durant,OK,74701-6231,Bryan,US,Baptist - SBC,Baptist,,Church,13,49,False,False,True,True,False,False,True,False,False,False,N,< 256,True,OK,1,820 <= days < 1200,OK BRYAN,REPUBLICAN,False
AMQJXA008TH2,Realm Connect,Active,,2018-10-25,,Abilene,TX,79602-8213,Taylor,US,Baptist - SBC,Baptist,100,Church,6,59,True,False,True,True,False,False,False,False,True,False,< 1479,< 256,True,TX,0,> 1200 days,TX TAYLOR,REPUBLICAN,False
AMQJXA008THJ,Realm Connect,Active,,2019-03-06,,Cedar Park,TX,78613-6502,Williamson,US,Nazarene,Other,225,Church,2,1,False,False,False,True,False,False,False,False,False,False,< 1479,< 256,True,TX,0,820 <= days < 1200,TX WILLIAMSON,DEMOCRAT,False
AMQJXA008TJC,Realm Connect,Active,,2018-08-30,,Memphis,TN,38104-5611,Shelby,US,United Church of Christ,United Church of Christ,300,Church,12,126,False,True,False,False,False,True,False,False,False,False,< 1479,< 256,True,TN,0,> 1200 days,TN SHELBY,DEMOCRAT,False
AMQJXA008TL3,Realm Connect,Active,,2017-11-02,,Birmingham,AL,35217-1053,Jefferson,US,Baptist - Missionary,Baptist,50,Church,7,128,False,False,True,True,False,False,False,False,False,False,< 1479,< 256,True,AL,0,> 1200 days,AL JEFFERSON,DEMOCRAT,False
AMQJXA008TL5,Realm Inform,Active,,2020-02-01,,Baltimore,MD,21237-1716,Baltimore,US,Apostolic,Other,,Church,2,0,False,False,False,False,False,False,False,False,False,False,N,< 256,True,MD,1,820 <= days < 1200,MD BALTIMORE,DEMOCRAT,False
AMQJXA008TNL,Realm Connect,Not Using,No Longer Needed,2019-01-18,2021-02-24,Naples,FL,34119-8634,Collier,US,Congregational,Other,,Church,,,False,False,False,False,False,False,False,False,False,False,N,N,False,FL,3,> 1200 days,FL COLLIER,REPUBLICAN,False
AMQJXA008TO0,Realm Connect,Active,,2017-06-22,,Leland,NC,28451-4091,Brunswick,US,Pentecostal Free Will Baptist,Pentecostal,600,Church,16,152,True,False,True,True,False,False,True,False,False,False,< 1479,< 256,True,NC,0,> 1200 days,NC BRUNSWICK,REPUBLICAN,False
AMQJXA008TRT,Realm Inform,Active,,2017-10-17,,Dakota Dunes,SD,57049-5184,Union,US,Pentecostal,Pentecostal,,Church,4,0,False,False,True,False,False,False,False,False,False,False,N,< 256,True,SD,1,> 1200 days,SD UNION,REPUBLICAN,False
AMQJXA008TUH,Realm Connect,Active,,2019-03-12,,Florence,SC,29504-3678,Florence,US,Non - Denominational,Non - Denominational,,Church,9,41,False,False,True,True,False,True,False,False,False,False,N,< 256,True,SC,1,820 <= days < 1200,SC FLORENCE,REPUBLICAN,False
AMQJXA008TWV,Realm Office,Active,,2020-03-19,,Columbia,MO,65202-3247,Boone,US,Assembly of God,Assembly of God,,Denominational Office,25,219,True,False,True,True,False,False,False,False,False,False,N,< 256,True,MO,1,Covid Purchase,MO BOONE,DEMOCRAT,True
AMQJXA008TXX,Realm Inform,Active,,2022-04-25,,London,KY,40743-0444,Laurel,US,Pentecostal,Pentecostal,0,Church,,,False,False,False,False,False,False,False,False,False,False,< 1479,N,True,KY,2,< 1 Yr,KY LAUREL,REPUBLICAN,False
AMQJXA008TZI,Realm Inform,Active,,2020-10-12,,Tavares,FL,32778-4102,Lake,US,Non - Denominational,Non - Denominational,60,Church,4,0,False,False,False,False,False,False,False,False,False,False,< 1479,< 256,True,FL,0,365 <= days < 650,FL LAKE,REPUBLICAN,False
AMQJXA008U23,Realm Connect,Active,,2017-10-23,,Arlington,TX,76016-1176,Tarrant,US,Non - Denominational,Non - Denominational,,Church,3,5,False,False,False,True,False,False,False,False,False,False,N,< 256,True,TX,1,> 1200 days,TX TARRANT,DEMOCRAT,False
AMQJXA008U3K,Realm Inform,Active,,2017-02-22,,Clayton,NC,27520-8000,Wake,US,Non - Denominational,Non - Denominational,,Church,3,11,False,False,False,False,False,False,False,False,False,False,N,< 256,True,NC,1,> 1200 days,NC WAKE,DEMOCRAT,False
AMQJXA008U86,Realm Inform,Active,,2017-01-26,,Defiance,OH,43512-3344,Defiance,US,Baptist,Baptist,,Church,2,0,False,False,False,False,False,False,False,False,False,False,N,< 256,True,OH,1,> 1200 days,OH DEFIANCE,REPUBLICAN,False
AMQJXA008U8Z,Realm Connect,Active,,2020-02-13,,La Place,LA,70069-4000,St John the Baptist,US,Non - Denominational,Non - Denominational,300,Church,6,1,False,False,True,False,False,False,False,False,False,False,< 1479,< 256,True,LA,0,820 <= days < 1200,LA ST JOHN THE BAPTIST,DEMOCRAT,False
AMQJXA008UA8,Realm Connect,Active,,2018-12-13,,Okmulgee,OK,74447-0615,Okmulgee,US,Baptist,Baptist,200,Church,18,64,False,False,False,True,False,False,True,False,False,False,< 1479,< 256,True,OK,0,> 1200 days,OK OKMULGEE,REPUBLICAN,False
AMQJXA008UEN,Realm Inform,Active,,2017-03-02,,Macon,GA,31206-1264,Bibb,US,Church of God in Christ,Church of God in Christ,,Church,1,0,False,False,False,False,False,False,False,False,False,False,N,< 256,True,GA,1,> 1200 days,GA BIBB,DEMOCRAT,False
AMQJXA008UJF,Realm Inform,Active,,2018-12-06,,Baton Rouge,LA,70808-4955,East Baton Rouge,US,Church of God Ministries(COGM),Church of God,,Church,2,0,False,False,True,False,False,False,False,False,False,False,N,< 256,True,LA,1,> 1200 days,LA EAST BATON ROUGE,DEMOCRAT,False
AMQJXA008ULN,Realm Inform,Not Using,Financial,2017-12-18,2020-12-22,Aransas Pass,TX,78336-2411,San Patricio,US,Baptist - SBC,Baptist,,Church,,,False,False,False,False,False,False,False,False,False,False,N,N,False,TX,3,> 1200 days,TX SAN PATRICIO,REPUBLICAN,False
AMQJXA008UMU,Realm Inform,Active,,2021-06-07,,Adairsville,GA,30103-4935,Floyd,US,Independent,Other,,Church,,,False,False,False,False,False,False,False,False,False,False,N,N,True,GA,3,< 1 Yr,GA FLOYD,REPUBLICAN,False
AMQJXA008UN5,Realm Inform,Active,,2019-02-15,,Lawrenceburg,TN,38464-3328,Lawrence,US,Methodist - UMC,Methodist,0,Church,1,0,False,True,False,False,False,False,False,False,False,False,< 1479,< 256,True,TN,0,> 1200 days,TN LAWRENCE,REPUBLICAN,False
AMQJXA008UND,Realm Connect,Active,,2019-01-17,,Baltimore,MD,21214-1420,Baltimore City,US,Baptist,Baptist,,Church,1,0,False,False,False,False,False,False,False,False,False,False,N,< 256,True,MD,1,> 1200 days,MD BALTIMORE CITY,DEMOCRAT,False
AMQJXA008UP5,Realm Connect,Active,,2017-02-03,,Okeene,OK,73763-0502,Blaine,US,Baptist - SBC,Baptist,400,Church,1,4,False,False,False,True,False,False,False,False,False,False,< 1479,< 256,True,OK,0,> 1200 days,OK BLAINE,REPUBLICAN,False
AMQJXA008UPL,Realm Inform,Active,,2017-10-25,,Detroit,MI,48238-1505,Wayne,US,Baptist - Missionary,Baptist,,Church,2,0,False,False,True,False,False,False,False,False,False,False,N,< 256,True,MI,1,> 1200 days,MI WAYNE,DEMOCRAT,False
AMQJXA008UPP,Realm Connect,Active,,2017-01-20,,Mount Pleasant,SC,29466-6300,Charleston,US,Methodist - UMC,Methodist,200,Church,12,86,True,False,False,True,False,False,False,False,False,False,< 1479,< 256,True,SC,0,> 1200 days,SC CHARLESTON,DEMOCRAT,False
AMQJXA008UQ4,Realm Inform,Active,,2018-10-17,,Siloam Springs,AR,72761-2465,Benton,US,Episcopal,Episcopal and Anglican,400,Church,4,51,False,False,True,True,False,False,False,False,False,False,< 1479,< 256,True,AR,0,> 1200 days,AR BENTON,REPUBLICAN,False
AMQJXA008URI,Realm Inform,Active,,2017-05-30,,Avon,IN,46123-7915,Hendricks,US,Undetermined,Other,,Church - Mission,1,0,False,False,False,False,False,False,False,False,False,False,N,< 256,True,IN,1,> 1200 days,IN HENDRICKS,REPUBLICAN,False
AMQJXA008US7,Realm Inform,Active,,2019-03-25,,Greenwood,SC,29648-0797,Greenwood,US,Non - Denominational,Non - Denominational,,Church,1,0,False,False,False,False,False,False,False,False,False,False,N,< 256,True,SC,1,820 <= days < 1200,SC GREENWOOD,REPUBLICAN,False
AMQJXA008USD,Realm Connect,Not Using,No Longer Needed,2018-02-12,2022-01-26,Birmingham,AL,35211-3803,Jefferson,US,Episcopal,Episcopal and Anglican,,Church,1,0,False,False,False,False,False,False,False,False,False,False,N,< 256,False,AL,1,> 1200 days,AL JEFFERSON,DEMOCRAT,False
AMQJXA008UT5,Realm Inform,Active,,2019-04-15,,Chaffee,MO,63740-1412,Scott,US,Baptist - SBC,Baptist,125,Church,1,0,False,False,False,False,False,False,False,False,False,False,< 1479,< 256,True,MO,0,820 <= days < 1200,MO SCOTT,REPUBLICAN,False
AMQJXA008UT8,Realm Connect,Active,,2021-03-10,,Spotsylvania,VA,22551-2506,Spotsylvania,US,Baptist,Baptist,,Church,,,False,False,False,False,False,False,False,False,False,False,N,N,True,VA,3,365 <= days < 650,VA SPOTSYLVANIA,DEMOCRAT,False
AMQJXA008VKF,Realm Connect,Active,,2020-04-20,,Andalusia,AL,36420-5243,Covington,US,Baptist - SBC,Baptist,729,Church,13,71,False,False,True,True,False,False,False,False,False,False,< 1479,< 256,True,AL,0,Covid Purchase,AL COVINGTON,REPUBLICAN,True
AMQJXA008VKP,Realm Inform,Active,,2021-01-29,,Gaffney,SC,29342-1856,Cherokee,US,Non - Denominational,Non - Denominational,0,Church,1,1,False,False,False,False,False,False,False,False,False,False,< 1479,< 256,True,SC,0,365 <= days < 650,SC CHEROKEE,REPUBLICAN,False
AMQJXA008VMW,Realm Inform,Active,,2018-04-27,,Doerun,GA,31744-4308,Colquitt,US,Baptist,Baptist,,Church,1,0,False,False,True,False,False,False,False,False,False,False,N,< 256,True,GA,1,> 1200 days,GA COLQUITT,REPUBLICAN,False
AMQJXA008VOD,Realm Connect,Active,,2022-03-28,,Kingsport,TN,37664-2501,Sullivan,US,Methodist - UMC,Methodist,0,Church,8,24,False,False,False,True,False,False,False,False,False,False,< 1479,< 256,True,TN,0,< 1 Yr,TN SULLIVAN,REPUBLICAN,False
AMQJXA008VQ1,Realm Inform,Not Using,Financial,2018-01-10,2020-04-09,Henrietta,NC,28076,,US,Baptist,Baptist,325,Church,,,False,False,False,False,False,False,False,False,False,False,< 1479,N,False,NC,3,> 1200 days,-1,N,False
AMQJXA008VQY,Realm Inform,Active,,2021-06-17,,Columbia,SC,29201-4330,Richland,US,Pentecostal,Pentecostal,0,Church,,,False,False,False,False,False,False,False,False,False,False,< 1479,N,True,SC,2,< 1 Yr,SC RICHLAND,DEMOCRAT,False
AMQJXA008VT7,Realm Connect,Active,,2017-09-01,,Mooresville,NC,28117-9090,Iredell,US,Baptist,Baptist,1000,Church,8,3,False,True,True,False,False,False,True,False,False,False,< 1479,< 256,True,NC,0,> 1200 days,NC IREDELL,REPUBLICAN,False
AMQJXA008VTG,Realm Inform,Active,,2017-08-09,,Chapel Hill,TN,37034-0456,,US,Baptist - SBC,Baptist,,Church,5,1,False,False,False,False,False,False,False,False,False,False,N,< 256,True,TN,2,> 1200 days,-1,N,False
AMQJXA008VVD,Realm Connect,Active,,2018-05-23,,Covington,LA,70433-0947,Saint Tammany,US,Non - Denominational,Non - Denominational,75,Non Profit Org Faith Based,7,14,False,False,False,True,False,False,False,False,False,False,< 1479,< 256,True,LA,0,> 1200 days,LA SAINT TAMMANY,N,False
AMQJXA008VVJ,Realm Connect,Active,,2018-09-07,,Oak Ridge,TN,37830-6916,Anderson,US,Unitarian,Other,,Church,19,98,False,False,False,True,False,False,False,False,False,False,N,< 256,True,TN,1,> 1200 days,TN ANDERSON,REPUBLICAN,False
AMQJXA008VW7,Realm Connect,Active,,2017-10-31,,Winder,GA,30680-1740,Barrow,US,Presbyterian,Presbyterian,0,Church,5,2,False,False,False,False,False,False,False,False,False,False,< 1479,< 256,True,GA,0,> 1200 days,GA BARROW,REPUBLICAN,False
AMQJXA008VWD,Realm Connect,Active,,2018-11-01,,Sonora,KY,42776-0187,Hardin,US,Baptist - SBC,Baptist,500,Church,7,9,False,False,True,True,False,False,False,False,False,False,< 1479,< 256,True,KY,0,> 1200 days,KY HARDIN,REPUBLICAN,False
AMQJXA008VWF,Realm Inform,Active,,2017-01-24,,Memphis,TN,38111-2819,Shelby,US,Non - Denominational,Non - Denominational,,Church,2,0,False,False,False,False,False,False,False,False,False,False,N,< 256,True,TN,1,> 1200 days,TN SHELBY,DEMOCRAT,False
AMQJXA008VWF,Realm Connect,Not Using,Not satisfied with software,2017-01-24,2017-06-13,Memphis,TN,38111-2819,Shelby,US,Non - Denominational,Non - Denominational,,Church,2,0,False,False,False,False,False,False,False,False,False,False,N,< 256,False,TN,1,> 1200 days,TN SHELBY,DEMOCRAT,False
AMQJXA008VX2,Realm Inform,Active,,2020-08-05,,Knoxville,TN,37931-2618,Knox,US,Baptist,Baptist,,Church,2,0,False,False,True,False,False,False,False,False,False,False,N,< 256,True,TN,1,Covid Purchase,TN KNOX,REPUBLICAN,True
AMQJXA008VY0,Realm Connect,Not Using,Closed Doors/Merged,2017-03-10,2020-03-24,Montgomery,TX,77356-1984,Montgomery,US,Non - Denominational,Non - Denominational,600,Church - Plant,,,False,False,False,False,False,False,False,False,False,False,< 1479,N,False,TX,2,> 1200 days,TX MONTGOMERY,REPUBLICAN,False
AMQJXA008VYC,Realm Connect,Active,,2018-09-24,,Bay City,MI,48706-2449,Bay,US,Non - Denominational,Non - Denominational,,Church,6,19,False,False,False,True,False,False,False,False,False,False,N,< 256,True,MI,1,> 1200 days,MI BAY,REPUBLICAN,False
AMQJXA008W1N,Realm Connect,Active,,2019-01-24,,Costa Mesa,CA,92626-4857,Orange,US,Non - Denominational,Non - Denominational,,Church,5,60,True,False,False,True,False,False,True,False,False,False,N,< 256,True,CA,1,> 1200 days,CA ORANGE,DEMOCRAT,False
AMQJXA008W1V,Realm Inform,Active,,2019-02-07,,West Deptford,NJ,08086-0052,Gloucester,US,Non - Denominational,Non - Denominational,,Church,1,0,True,False,False,False,False,False,False,False,False,False,N,< 256,True,NJ,1,> 1200 days,NJ GLOUCESTER,DEMOCRAT,False
AMQJXA008W2D,Realm Connect,Active,,2017-05-10,,Palmetto,GA,30268-1530,Coweta,US,Non - Denominational,Non - Denominational,50,Church,7,28,True,False,True,True,False,False,False,False,False,False,< 1479,< 256,True,GA,0,> 1200 days,GA COWETA,REPUBLICAN,False
AMQJXA008W2X,Realm Connect,Active,,2021-05-06,,Dartmouth,MA,2747,,US,Orthodox - Greek,Catholic,0,Church,2,0,False,False,False,False,False,False,False,False,False,False,< 1479,< 256,True,MA,1,365 <= days < 650,-1,N,False
AMQJXA008W40,Realm Connect,Active,,2018-02-09,,Raleigh,NC,27613-6849,Wake,US,Methodist - UMC,Methodist,1103,Church,15,194,False,True,True,True,False,False,False,True,False,False,< 1479,< 256,True,NC,0,> 1200 days,NC WAKE,DEMOCRAT,False
AMQJXA0090VI,Realm Connect,Not Using,Not satisfied with software,2017-01-26,2019-03-22,DeKalb,IL,60115-3322,DeKalb,US,Baptist - SBC,Baptist,80,Church,,,False,False,False,False,False,False,False,False,False,False,< 1479,N,False,IL,2,> 1200 days,IL DEKALB,DEMOCRAT,False
AMQJXA00910P,Realm Connect,Active,,2019-02-21,,Wadsworth,OH,44282-0334,Medina,US,Evangelical Free,Other,,Church,5,23,True,False,False,True,False,False,False,False,False,False,N,< 256,True,OH,1,820 <= days < 1200,OH MEDINA,REPUBLICAN,False
AMQJXA00911I,Realm Connect,Active,,2019-01-16,,Manhattan,IL,60442-0092,Will,US,Non - Denominational,Non - Denominational,,Church,7,56,False,False,False,True,False,False,False,False,False,False,N,< 256,True,IL,1,> 1200 days,IL WILL,DEMOCRAT,False
AMQJXA009145,Realm Connect,Active,,2018-01-08,,Saint Paul,MN,55114-1678,Ramsey,US,Non - Denominational,Non - Denominational,,Church,10,159,True,False,False,False,False,False,False,False,False,False,N,< 256,True,MN,1,> 1200 days,MN RAMSEY,DEMOCRAT,False
AMQJXA00914J,Realm Connect,Active,,2019-07-15,,Hummelstown,PA,17036-9793,Dauphin,US,Presbyterian - PCA,Presbyterian,150,Church,16,69,True,False,True,True,False,False,False,True,False,False,< 1479,< 256,True,PA,0,820 <= days < 1200,PA DAUPHIN,DEMOCRAT,False
AMQJXA009159,Realm Inform,Not Using,Closed Doors/Merged,2018-12-03,2020-10-23,Winchester,CA,92596-8903,Riverside,US,Undetermined,Other,,Church,,,False,False,False,False,False,False,False,False,False,False,N,N,False,CA,3,> 1200 days,CA RIVERSIDE,DEMOCRAT,False
AMQJXA00915R,Realm Connect,Not Using,Financial,2018-11-15,2020-01-28,Louisville,KY,40214-3731,Jefferson,US,Non - Denominational,Non - Denominational,,Church,,,False,False,False,False,False,False,False,False,False,False,N,N,False,KY,3,> 1200 days,KY JEFFERSON,DEMOCRAT,False
AMQJXA00918V,Realm Connect,Active,,2018-09-05,,Edmonton,AB,T5V 0A2,,Canada,Non - Denominational,Non - Denominational,,Church,12,194,False,False,True,True,False,False,False,False,False,False,N,< 256,True,NotUS,2,> 1200 days,-1,N,False
AMQJXA00919U,Realm Connect,Not Using,Couldn't afford/Rates too high,2017-02-15,2017-10-12,Burnaby,BC,V3J 1BB,,Canada,Non - Denominational,Non - Denominational,,Church,,,False,False,False,False,False,False,False,False,False,False,N,N,False,NotUS,4,> 1200 days,-1,N,False
AMQJXA0091A2,Realm Connect,Active,,2018-01-25,,Surrey,BC,V3V 2X7,,Canada,Non - Denominational,Non - Denominational,,Church,27,102,False,False,False,False,False,True,False,False,False,False,N,< 256,True,NotUS,2,> 1200 days,-1,N,False
AMQJXA0091BT,Realm Connect,Not Using,Product,2017-10-27,2020-07-31,San Rafael,CA,94903-3889,Marin,US,Non - Denominational,Non - Denominational,0,Church,,,False,False,False,False,False,False,False,False,False,False,< 1479,N,False,CA,2,> 1200 days,CA MARIN,DEMOCRAT,False
AMQJXA0091DA,Realm Connect,Active,,2019-03-07,,Wilmington,DE,19808-1412,New Castle,US,Non - Denominational,Non - Denominational,,Church,18,55,False,False,False,False,False,True,False,False,False,False,N,< 256,True,DE,1,820 <= days < 1200,DE NEW CASTLE,DEMOCRAT,False
AMQJXA0091FK,Realm Connect,Not Using,Product,2018-09-04,2021-02-23,Newnan,GA,30263-2503,Coweta,US,Non - Denominational,Non - Denominational,,Church,,,False,False,False,False,False,False,False,False,False,False,N,N,False,GA,3,> 1200 days,GA COWETA,REPUBLICAN,False
AMQJXA0091FX,Realm Connect,Active,,2018-10-01,,Clive,IA,50325-7776,Dallas,US,Lutheran - Missouri Synod,Lutheran,,Church,9,245,False,False,True,False,False,False,False,False,False,False,N,< 256,True,IA,1,> 1200 days,IA DALLAS,DEMOCRAT,False
AMQJXA0091FY,Realm Multiply,Active,,2018-03-28,,Davenport,IA,52803-4603,,US,Non - Denominational,Non - Denominational,,Church,9,449,True,False,False,False,False,False,True,False,False,False,N,256-1056,True,IA,2,> 1200 days,-1,N,False
AMQJXA0091GG,Realm Connect,Active,,2018-12-18,,Chicago,IL,60623-1224,Cook,US,Baptist,Baptist,,Church,10,22,True,False,True,True,False,True,False,False,False,False,N,< 256,True,IL,1,> 1200 days,IL COOK,DEMOCRAT,False
AMQJXA0091GO,Realm Connect,Active,,2018-07-10,,Moline,IL,61266-1654,Rock Island,US,Vineyard,Other,,Church,4,10,False,False,False,True,False,False,True,False,False,False,N,< 256,True,IL,1,> 1200 days,IL ROCK ISLAND,DEMOCRAT,False
AMQJXA0091GV,Realm Connect,Active,,2019-02-01,,Urbana,IL,61801-3237,Champaign,US,Non - Denominational,Non - Denominational,,Church,8,319,True,False,False,True,False,False,False,False,False,False,N,256-1056,True,IL,1,> 1200 days,IL CHAMPAIGN,DEMOCRAT,False
AMQJXA0091I7,Realm Connect,Active,,2019-03-21,,Belmont,MA,02478-3154,Middlesex,US,Baptist,Baptist,50,Church,2,9,False,False,False,False,False,False,False,False,False,False,< 1479,< 256,True,MA,0,820 <= days < 1200,MA MIDDLESEX,DEMOCRAT,False
AMQJXA0091IN,Realm Multiply,Active,,2017-07-18,,Fulton,MD,20759-2201,Howard,US,Non - Denominational,Non - Denominational,3000,Church,63,3126,False,False,False,True,True,True,True,True,False,False,1479 - 7878,1057-4228,True,MD,0,> 1200 days,MD HOWARD,DEMOCRAT,False
AMQJXA0091IW,Realm Connect,Active,,2018-05-14,,Portland,ME,04104-6907,Cumberland,US,Non - Denominational,Non - Denominational,,Church,7,123,True,False,False,True,False,False,False,False,False,False,N,< 256,True,ME,1,> 1200 days,ME CUMBERLAND,DEMOCRAT,False
AMQJXA0091JK,Realm Connect,Not Using,No Longer Needed,2017-12-13,2022-01-21,Chaska,MN,55318-2529,Carver,US,Undetermined,Other,,Church,12,128,False,False,False,True,False,False,True,False,False,False,N,< 256,False,MN,1,> 1200 days,MN CARVER,REPUBLICAN,False
AMQJXA0091JM,Realm Connect,Not Using,No Longer Needed,2017-07-28,2020-12-23,Cloquet,MN,55720-2211,Carlton,US,Church of God,Church of God,,Church,,,False,False,False,False,False,False,False,False,False,False,N,N,False,MN,3,> 1200 days,MN CARLTON,DEMOCRAT,False
AMQJXA0091JT,Realm Connect,Active,,2018-10-15,,Stillwater,MN,55082-8419,Washington,US,Non - Denominational,Non - Denominational,50,Non Profit Org Faith Based,12,22,True,False,False,True,False,True,False,False,False,False,< 1479,< 256,True,MN,0,> 1200 days,MN WASHINGTON,DEMOCRAT,False
AMQJXA0091KO,Realm Connect,Active,,2018-12-21,,Belmont,NC,28012-2894,Gaston,US,Non - Denominational,Non - Denominational,,Church,23,567,False,False,False,False,False,True,True,True,False,False,N,256-1056,True,NC,1,> 1200 days,NC GASTON,REPUBLICAN,False
AMQJXA0091L1,Realm Connect,Active,,2019-02-26,,Charlotte,NC,28270-1474,Mecklenburg,US,Non - Denominational,Non - Denominational,,Church,16,150,True,False,False,True,False,False,True,False,False,False,N,< 256,True,NC,1,820 <= days < 1200,NC MECKLENBURG,DEMOCRAT,False
